;faturamentoBruto;margemBruta;restricoes;cluster
787;120286,75;466805,0;0;0
788;282561,4166666667;0,0;0;0
789;208461,0;0,0;0;0
790;652082,75;4117398,0;0;0
791;1666,6666666666667;19000,0;0;0
792;64944,666666666664;0,0;0;0
793;22823,416666666668;0,0;0;0
794;237670,75;0,0;0;0
795;658463,9166666666;0,0;0;0
796;144790,08333333334;0,0;0;0
797;7121038,416666667;22158398,0;0;0
798;593846,5833333334;0,0;0;0
799;2885517,75;0,0;0;0
800;1980180,0;0,0;0;0
801;742929,8181818182;0,0;1;1
802;311341,0;0,0;0;0
803;322630,5833333333;0,0;0;0
804;24773,583333333332;0,0;0;0
805;742929,8181818182;0,0;0;0
806;498701,6666666667;0,0;0;0
807;319256,3333333333;1630280,0;0;0
808;406803,1666666667;0,0;0;0
809;519588,6666666667;0,0;0;0
810;937009,1428571428;0,0;0;0
811;50214,0;0,0;0;0
812;40515,666666666664;0,0;0;0
813;590756,1666666666;0,0;0;0
814;4726370,333333333;0,0;1;1
815;153252,16666666666;0,0;0;0
816;119815,08333333333;0,0;0;0
817;25660555,916666668;0,0;0;0
818;1593701,0;12729386,0;0;0
819;236967,0;0,0;0;0
820;19197616,818181816;84962728,0;0;0
821;101078,25;0,0;0;0
822;237899,0;0,0;0;0
823;1100132,5;0,0;0;0
824;57221,916666666664;0,0;0;0
825;17456,666666666668;0,0;0;0
826;5510756,833333333;-4111821,0;0;0
827;186354,58333333334;0,0;0;0
828;238616,91666666666;0,0;0;0
829;653892,4166666666;3463954,0;0;0
830;213881,66666666666;0,0;1;1
831;1543920,6666666667;0,0;0;0
832;8795,166666666666;0,0;0;0
833;2293590,6666666665;3177669,0;1;1
834;1988296,75;0,0;0;0
835;230832,83333333334;0,0;0;0
836;1958226,9166666667;0,0;0;0
837;197067,25;0,0;0;0
838;566150,0;0,0;0;0
839;76023,83333333333;0,0;0;0
840;42918,083333333336;0,0;0;0
841;357950,8333333333;0,0;0;0
842;43469,583333333336;0,0;0;0
843;92340,66666666667;614951,0;0;0
844;971663,75;0,0;0;0
845;456948,0;0,0;0;0
846;8445281,75;0,0;1;1
847;64911,0;0,0;0;0
848;3069416,6666666665;11389000,0;0;0
849;124145,0;0,0;0;0
850;372817,0;260151,0;0;0
851;248812,16666666666;0,0;0;0
852;547964,0;923189,0;0;0
853;631182,9166666666;2101839,0;0;0
854;153543,08333333334;0,0;0;0
855;293353,63636363635;0,0;0;0
856;2618956,3333333335;13533099,0;0;0
857;277891,8333333333;0,0;0;0
858;862882,8333333334;0,0;0;0
859;369656,0833333333;0,0;0;0
860;681019,0;0,0;1;1
861;211499,33333333334;0,0;0;0
862;113936,16666666667;0,0;0;0
863;155564,83333333334;0,0;0;0
864;193944,25;0,0;0;0
865;358334,0833333333;0,0;0;0
866;645085,0;0,0;1;1
867;30989,166666666668;0,0;0;0
868;472333,0833333333;0,0;0;0
869;125154,83333333333;0,0;1;1
870;197082,16666666666;0,0;0;0
871;48489,583333333336;0,0;0;0
872;90520,5;251976,0;0;0
873;1076134,888888889;3740273,0;0;0
874;281218,6666666667;0,0;0;0
875;990533,25;0,0;0;0
876;10643540,083333334;0,0;1;1
877;733168,6666666666;2365832,0;0;0
878;7536,2;0,0;0;0
879;81498,91666666667;0,0;0;0
880;93713,16666666667;0,0;0;0
881;1258488,75;7107120,0;0;0
882;2082819,6666666667;0,0;0;0
883;147229,58333333334;0,0;0;0
884;715664,3333333334;0,0;1;1
885;70831,75;0,0;0;0
886;1315822,4166666667;6214311,0;0;0
887;2762,25;0,0;0;0
888;4615221,333333333;5465837,0;0;0
889;154936,7;0,0;0;0
890;288033,6666666667;0,0;0;0
891;230494,16666666666;874317,0;0;0
892;300151,0833333333;0,0;1;1
893;102268,08333333333;0,0;0;0
894;4936970,333333333;14448955,0;0;0
895;23848,166666666668;0,0;1;1
896;60563627,25;201609131,0;1;1
897;231049,66666666666;0,0;0;0
898;2707264,8333333335;0,0;0;0
899;2278676,3333333335;8458868,0;0;0
900;4719233,75;0,0;1;1
901;148556,0;0,0;1;1
902;97595,0;0,0;0;0
903;34439,333333333336;0,0;0;0
904;309149,0833333333;1428712,0;0;0
905;351472,1666666667;1899182,0;0;0
906;270674,5833333333;0,0;1;1
907;205565,91666666666;0,0;0;0
908;791531,0833333334;4706073,0;0;0
909;56460,333333333336;0,0;0;0
910;49187,083333333336;0,0;0;0
911;296765,5;0,0;0;0
912;195300,16666666666;0,0;1;1
913;345134,3333333333;0,0;0;0
914;372586,7;0,0;0;0
915;28828,916666666668;0,0;0;0
916;172869,75;0,0;0;0
917;544152,5;3094768,0;0;0
918;10058628,42857143;25392424,0;0;0
919;2442836,75;8041439,0;0;0
920;357487,25;0,0;1;1
921;26554,0;0,0;0;0
922;94973,91666666667;0,0;0;0
923;723388,8333333334;7280808,0;0;0
924;10461,916666666666;0,0;0;0
925;528357,75;0,0;0;0
926;279113,5;0,0;0;0
927;74813,25;0,0;0;0
928;69254,1;0,0;0;0
929;13361885,083333334;0,0;0;0
930;10417,0;0,0;0;0
931;350161,1666666667;0,0;0;0
932;284434,0833333333;0,0;0;0
933;969412,5;0,0;0;0
934;600337,25;3701825,0;0;0
935;246546247,66666666;837710879,0;0;3
936;301102,0;0,0;0;0
937;535730,0;2305640,0;1;1
938;19246,083333333332;67076,0;1;1
939;129756,5;0,0;0;0
940;1264659,75;5009305,0;0;0
941;2409686,3333333335;0,0;0;0
942;133265,83333333334;0,0;0;0
943;204818,0;0,0;1;1
944;2053593,6666666667;12593729,0;1;1
945;235329,16666666666;0,0;0;0
946;87082,5;0,0;0;0
947;584157,1818181818;2720419,0;0;0
948;236485,83333333334;0,0;0;0
949;110317,16666666667;0,0;0;0
950;1087192,4166666667;7330471,0;0;0
951;69134,25;0,0;0;0
952;331963,1666666667;0,0;0;0
953;1309662,5;0,0;0;0
954;25558208,333333332;48489866,0;1;1
955;4337092,75;0,0;1;1
956;126078,0;0,0;0;0
957;156316,83333333334;1126614,0;0;0
958;193679,16666666666;0,0;0;0
959;1424359,3333333333;0,0;0;0
960;578023,4166666666;3251040,0;0;0
961;34591,666666666664;0,0;0;0
962;425880,25;2428287,0;0;0
963;58454,583333333336;0,0;1;1
964;456484,75;0,0;0;0
965;275477,0833333333;0,0;0;0
966;411290,75;1437971,0;0;0
967;3264332,6666666665;17854950,0;0;0
968;66256,08333333333;228276,0;1;1
969;756642,0833333334;0,0;0;0
970;141560,16666666666;366668,0;0;0
971;2792133,75;10966850,0;0;0
972;71831,16666666667;0,0;0;0
973;65857,0;257941,0;0;0
974;254325,08333333334;0,0;0;0
975;895125,1666666666;8541402,0;0;0
976;314847,0833333333;0,0;0;0
977;2845406,6666666665;0,0;0;0
978;62104,916666666664;0,0;0;0
979;2063440,5;111482264,0;0;0
980;1616947,4166666667;7719052,0;0;0
981;803840,2222222222;4360612,0;0;0
982;791858,0833333334;0,0;0;0
983;3117873,625;4724748,0;1;1
984;131297,16666666666;0,0;0;0
985;735078,5;0,0;0;0
986;1715117,9090909092;7630338,0;0;0
987;7014999,25;15444596,0;0;0
988;270688,0;1691576,0;0;0
989;4015638,6666666665;0,0;0;0
990;487743,0;3782889,0;0;0
991;132868,58333333334;0,0;0;0
992;1712256,9090909092;0,0;0;0
993;38375,583333333336;0,0;0;0
994;4365447,125;5327134,0;0;0
995;1555628,3333333333;1489908,0;0;0
996;1928608,6666666667;8656888,0;0;0
997;86951,91666666667;371939,0;0;0
998;126341,66666666667;0,0;1;1
999;156454,66666666666;0,0;0;0
1000;206589,41666666666;0,0;0;0
1001;30491,916666666668;0,0;0;0
1002;950948,8333333334;4073602,0;0;0
1003;259581,66666666666;0,0;0;0
1004;4951780,833333333;0,0;0;0
1005;256491,66666666666;709098,0;0;0
1006;897284,75;0,0;0;0
1007;521681,6666666667;0,0;0;0
1008;217224,91666666666;0,0;0;0
1009;583030,9166666666;0,0;0;0
1010;1636841,5833333333;6853605,0;0;0
1011;4910529,083333333;9131086,0;0;0
1012;95868,25;0,0;0;0
1013;1335917,0833333333;8027670,0;0;0
1014;159241,58333333334;0,0;0;0
1015;47286,666666666664;212292,0;1;1
1016;209856,25;758530,0;0;0
1017;201863,66666666666;704967,0;1;1
1018;109912,75;0,0;0;0
1019;364870,5833333333;3184207,0;0;0
1020;291588,9166666667;0,0;0;0
1021;148627,08333333334;0,0;0;0
1022;67416,16666666667;0,0;0;0
1023;936623,0;7329476,0;0;0
1024;60206,833333333336;0,0;0;0
1025;161120,58333333334;0,0;0;0
1026;2303683,0;0,0;1;1
1027;67575,83333333333;0,0;0;0
1028;59461,416666666664;0,0;0;0
1029;36361,583333333336;0,0;0;0
1030;473268,25;738618,0;0;0
1031;1380746,0833333333;4828726,0;0;0
1032;4891,714285714285;0,0;0;0
1033;3820,4166666666665;0,0;0;0
1034;4175965,4166666665;49764187,0;0;0
1035;127973,66666666667;0,0;0;0
1036;1246369,1666666667;0,0;0;0
1037;505869,6666666667;5039006,0;0;0
1038;216509,0;0,0;0;0
1039;124636,66666666667;0,0;0;0
1040;177652,66666666666;0,0;0;0
1041;441467,5833333333;2272506,0;0;0
1042;98116,33333333333;0,0;0;0
1043;109373,83333333333;0,0;0;0
1044;310162,1666666667;0,0;0;0
1045;1184871,5;0,0;0;0
1046;8961609,111111112;50034609,0;0;0
1047;169020,83333333334;0,0;0;0
1048;14350567,583333334;37367131,0;0;0
1049;283498,6666666667;0,0;0;0
1050;706601,4166666666;0,0;0;0
1051;119173,41666666667;0,0;1;1
1052;47692,833333333336;0,0;1;1
1053;464673,0833333333;1437736,0;0;0
1054;242932,16666666666;0,0;0;0
1055;1401869,5;8118692,0;1;1
1056;249714,0;0,0;0;0
1057;31817,333333333332;0,0;0;0
1058;963869,1666666666;0,0;0;0
1059;4372948,666666667;8168871,0;0;0
1060;332670,8333333333;0,0;1;1
1061;273734,3333333333;0,0;1;1
1062;290588,75;0,0;0;0
1063;174310,41666666666;0,0;1;1
1064;2162045,25;0,0;0;0
1065;141773,91666666666;0,0;0;0
1066;98668,16666666667;0,0;0;0
1067;6157426,75;20944061,0;0;0
1068;849691,8333333334;5307266,0;0;0
1069;12773657,083333334;56065334,0;0;0
1070;456183,8;0,0;0;0
1071;4387901,5;0,0;0;0
1072;3023757,9166666665;0,0;0;0
1073;21166,166666666668;0,0;1;1
1074;19918058,0;82622573,0;0;0
1075;280682,8333333333;0,0;0;0
1076;207082,08333333334;0,0;0;0
1077;80490,08333333333;458690,0;0;0
1078;2061467,25;8773440,0;0;0
1079;113388,5;0,0;0;0
1080;251978,0;1205168,0;0;0
1081;53041,666666666664;0,0;0;0
1082;902794,9166666666;0,0;0;0
1083;172543,25;0,0;0;0
1084;4455823,75;0,0;0;0
1085;967373,0;1617249,0;0;0
1086;2257290,0;0,0;1;1
1087;7426,666666666667;18959,0;0;0
1088;1361902,9166666667;0,0;0;0
1089;351542,0833333333;1688307,0;0;0
1090;5348524,25;0,0;0;0
1091;264200,9166666667;1854724,0;0;0
1092;14452,25;0,0;0;0
1093;138686,66666666666;0,0;1;1
1094;2692,1666666666665;0,0;0;0
1095;305300,75;0,0;0;0
1096;20907,666666666668;70630,0;0;0
1097;63406,416666666664;0,0;0;0
1098;133662,16666666666;0,0;0;0
1099;413601,6666666667;0,0;0;0
1100;267655,8333333333;0,0;0;0
1101;139180,33333333334;0,0;0;0
1102;103510,5;0,0;0;0
1103;32741,0;0,0;0;0
1104;28094,75;0,0;0;0
1105;284533,3333333333;0,0;0;0
1106;38976,833333333336;0,0;1;1
1107;274612,5;0,0;0;0
1108;331978,5;2310013,0;0;0
1109;3020999,5;340619127,0;0;0
1110;46622,166666666664;0,0;0;0
1111;30317,5;0,0;0;0
1112;25012,166666666668;0,0;1;1
1113;5125680,5;30016228,0;0;0
1114;34229,583333333336;0,0;0;0
1115;467510,9166666667;0,0;0;0
1116;18993,083333333332;61343,0;0;0
1117;152387,0;1032259,0;0;0
1118;826290,0;180886,0;0;0
1119;97544,08333333333;0,0;0;0
1120;2761691,5833333335;10084094,0;0;0
1121;181159,41666666666;0,0;0;0
1122;145913,75;0,0;0;0
1123;3625831,5833333335;18213246,0;1;1
1124;2562696,6666666665;4131733,0;0;0
1125;181998,41666666666;1299575,0;0;0
1126;7293595,0;32882869,0;0;0
1127;233098,75;0,0;0;0
1128;191506,5;0,0;0;0
1129;453795,8333333333;0,0;1;1
1130;196795,16666666666;0,0;0;0
1131;62021,333333333336;0,0;0;0
1132;22190,916666666668;0,0;0;0
1133;613633,1666666666;0,0;0;0
1134;21505,4;0,0;0;0
1135;628651,3333333334;7520969,0;0;0
1136;368671,0;0,0;0;0
1137;341088,75;0,0;0;0
1138;1075866,4166666667;0,0;0;0
1139;85266,58333333333;0,0;0;0
1140;1480024,0;0,0;0;0
1141;715152,3333333334;0,0;0;0
1142;41414,0;0,0;0;0
1143;2453755,909090909;0,0;0;0
1144;263349,5;0,0;0;0
1145;56261,666666666664;0,0;0;0
1146;296017,8333333333;0,0;0;0
1147;1138137,75;0,0;0;0
1148;1085110,3333333333;0,0;0;0
1149;18815623,0;53663587,0;0;0
1150;97867,0;0,0;0;0
1151;145577,58333333334;1746931,0;0;0
1152;33981,083333333336;0,0;1;1
1153;239650,16666666666;0,0;0;0
1154;367861,0833333333;0,0;0;0
1155;4408222,833333333;0,0;0;0
1156;2892949,4166666665;11756678,0;0;0
1157;131434916,66666667;461913000,0;1;1
1158;234600,5;0,0;0;0
1159;175771,91666666666;0,0;0;0
1160;1974862,0;11446603,0;0;0
1161;150711583,33333334;998174000,0;0;3
1162;13373388,083333334;0,0;0;0
1163;140860,91666666666;0,0;0;0
1164;882270,8333333334;3982342,0;0;0
1165;82588,5;0,0;0;0
1166;36595421,166666664;34944930,0;0;0
1167;188728,08333333334;1152678,0;1;1
1168;4150731,8333333335;0,0;1;1
1169;3454053,8333333335;9859811,0;0;0
1170;243399,41666666666;2685307,0;0;0
1171;1253085,0;7337426,0;0;0
1172;271652,75;0,0;0;0
1173;223168,5;977978,0;1;1
1174;6437221,166666667;7537115,0;0;0
1175;55812,166666666664;0,0;0;0
1176;768242,8333333334;2770907,0;0;0
1177;136525,16666666666;819151,0;1;1
1178;980146,5833333334;970513,0;0;0
1179;296343,9166666667;1831825,0;0;0
1180;153113,91666666666;657225,0;0;0
1181;252378,75;0,0;0;0
1182;832489,9166666666;0,0;0;0
1183;32868,666666666664;0,0;0;0
1184;5416047,666666667;18732258,0;0;0
1185;1997246,0833333333;12981148,0;0;0
1186;77343,25;928119,0;0;0
1187;12374154,333333334;-269383207,0;0;0
1188;815495,25;5219864,0;0;0
1189;1932518,5833333333;23190223,0;0;0
1190;75754,91666666667;909059,0;0;0
1191;151502,91666666666;1818035,0;0;0
1192;193781,75;908996,0;0;0
1193;255126,7;0,0;0;0
1194;4175965,4166666665;44821520,0;0;0
1195;17528770,5;38221357,0;0;0
1196;131434,91666666666;1577219,0;1;1
1197;131434,91666666666;1577219,0;0;0
1198;277304,1666666667;2694730,0;0;0
1199;161175,41666666666;774635,0;0;0
1200;875348,1666666666;5252089,0;0;0
1201;764660,25;9175923,0;0;0
1202;88363,66666666667;1060364,0;0;0
1203;4410397,166666667;16381706,0;0;0
1204;5346726,5;17506321,0;0;0
1205;2723058,4166666665;10732194,0;0;0
1206;701579,6666666666;4335145,0;0;0
1207;535509583,3333333;2032579000,0;1;2
1208;1036129,5;0,0;0;0
1209;143539,25;1722471,0;0;0
1210;271795,1666666667;1262466,0;0;0
1211;542386,0833333334;3058385,0;0;0
1212;350261,9166666667;0,0;0;0
1213;160686,16666666666;0,0;0;0
1214;341306,8;1706534,0;0;0
1215;1208734,9166666667;1856435,0;0;0
1216;1510351,1666666667;7092358,0;0;0
1217;56760,833333333336;340565,0;0;0
1218;684450,6666666666;0,0;0;0
1219;161626,0;1939512,0;0;0
1220;10845,916666666666;98930,0;0;0
1221;2535051,4166666665;12063667,0;1;1
1222;1201258,25;0,0;0;0
1223;514873,25;6178479,0;0;0
1224;1908179,5;5636945,0;0;0
1225;216850,58333333334;0,0;0;0
1226;109269,0;0,0;0;0
1227;241290,5;819112,0;0;0
1228;3855435,75;22408153,0;0;0
1229;104586,08333333333;1255033,0;0;0
1230;1178724,1666666667;6145022,0;0;0
1231;4225487,0;4618346,0;0;0
1232;71706,41666666667;860477,0;0;0
1233;920220,0;510512,0;0;0
1234;1097940,4545454546;8249192,0;0;0
1235;1722041,8;2420538,0;0;0
1236;118095,08333333333;0,0;0;0
1237;38725,75;0,0;0;0
1238;52913,666666666664;0,0;0;0
1239;240435,16666666666;2885222,0;0;0
1240;148825,0;1785900,0;0;0
1241;235766,33333333334;2829196,0;0;0
1242;1552775,5833333333;14770713,0;0;0
1243;225966750,0;794839000,0;0;3
1244;56801,857142857145;397613,0;0;0
1245;573943,0;6887316,0;0;0
1246;175439,91666666666;1731987,0;0;0
1247;1602758,9166666667;5841916,0;0;0
1248;5885851,666666667;7686669,0;0;0
1249;1889086,9166666667;8930372,0;0;0
1250;115029,33333333333;439214,0;0;0
1251;60000,0;720000,0;0;0
1252;69814,25;0,0;0;0
1253;88211,83333333333;0,0;0;0
1254;760188,5;4601355,0;0;0
1255;127769,0;0,0;0;0
1256;2066567,1666666667;8111655,0;0;0
1257;1916000,0;22992000,0;0;0
1258;88067,41666666667;0,0;0;0
1259;217446,0;2609352,0;0;0
1260;107544,5;1290534,0;0;0
1261;454112,3333333333;1729303,0;0;0
1262;3052645,5;6105291,0;0;0
1263;12441373,916666666;64041287,0;0;0
1264;174600,75;0,0;0;0
1265;51604,666666666664;154814,0;0;0
1266;71952,16666666667;863426,0;0;0
1267;1424919,75;17099037,0;0;0
1268;195465,33333333334;723910,0;1;1
1269;237267,66666666666;2847212,0;0;0
1270;82755,66666666667;0,0;0;0
1271;16565,75;198789,0;0;0
1272;18750,0;0,0;0;0
1273;1341364,125;0,0;0;0
1274;1165329,75;11744578,0;0;0
1275;127675,33333333333;0,0;0;0
1276;71450,91666666667;0,0;1;1
1277;57460,083333333336;0,0;0;0
1278;3906985,75;0,0;0;0
1279;42166,25;0,0;0;0
1280;114029,91666666667;546486,0;0;0
1281;3467212,0;14367109,0;0;0
1282;100221,41666666667;0,0;0;0
1283;1004716,8888888889;3426841,0;0;0
1284;3021735,4166666665;0,0;0;0
1285;3617596,1666666665;16739274,0;0;0
1286;158361,08333333334;203377,0;0;0
1287;419157,4166666667;0,0;0;0
1288;119025,08333333333;580231,0;0;0
1289;64607,25;256325,0;0;0
1290;600370,6666666666;7204448,0;0;0
1291;1746739,7272727273;5112840,0;0;0
1292;40985,75;0,0;0;0
1293;287393,0833333333;0,0;0;0
1294;402044,0;0,0;0;0
1295;514179,1818181818;5655971,0;0;0
1296;394512,75;4322132,0;0;0
1297;65651,41666666667;787817,0;0;0
1298;156913,91666666666;695371,0;0;0
1299;625080,75;0,0;0;0
1300;112073,41666666667;164144,0;0;0
1301;336262,0;3153747,0;1;1
1302;64157,0;0,0;0;0
1303;1763945,9166666667;8574946,0;0;0
1304;174930,58333333334;0,0;1;1
1305;725100,75;8701209,0;0;0
1306;18575,666666666668;0,0;0;0
1307;74567,0;0,0;0;0
1308;435782,0833333333;2755927,0;0;0
1309;450582,5;2246205,0;0;0
1310;70498,58333333333;485462,0;0;0
1311;307328,9166666667;0,0;0;0
1312;233204,08333333334;0,0;0;0
1313;7036999,333333333;10717215,0;1;1
1314;3333,9166666666665;0,0;0;0
1315;438122,3333333333;1322142,0;0;0
1316;494872,3333333333;0,0;0;0
1317;367968,75;0,0;0;0
1318;254114,66666666666;0,0;0;0
1319;37631246,0;53663587,0;0;0
1320;1166931,6666666667;2361565,0;1;1
1321;130294,83333333333;569932,0;0;0
1322;207820,0;0,0;0;0
1323;80589,25;0,0;0;0
1324;146392,16666666666;931281,0;0;0
1325;12374154,333333334;6471896,0;0;0
1326;40012,0;275381,0;0;0
1327;557989,4166666666;3326431,0;0;0
1328;152857,0;0,0;0;0
1329;152765,25;453843,0;0;0
1330;114650,91666666667;0,0;0;0
1331;475856,8333333333;0,0;0;0
1332;136635,33333333334;0,0;0;0
1333;558838,3333333334;0,0;0;0
1334;85994,75;0,0;0;0
1335;938742,0833333334;3635311,0;0;0
1336;16917736,416666668;68739646,0;0;0
1337;982125,1666666666;11785502,0;0;0
1338;18306043,916666668;31944930,0;0;0
1339;304384,75;1712437,0;0;0
1340;106924,75;0,0;0;0
1341;133549,58333333334;0,0;0;0
1342;123687,83333333333;0,0;0;0
1343;1034800,5833333334;0,0;0;0
1344;578440,9166666666;2442933,0;0;0
1345;64857,333333333336;126472,0;0;0
1346;53512595,75;215273375,0;0;0
1347;11038991,416666666;33493847,0;1;1
1348;15884757,5;51141401,0;1;1
1349;6726733,833333333;22182439,0;1;1
1350;210804,75;690871,0;1;1
1351;883200,5;5867006,0;0;0
1352;502674,25;0,0;0;0
1353;98559,83333333333;0,0;0;0
1354;209312,25;517232,0;0;0
1355;535509,5833333334;2032579,0;0;0
1356;280764,4166666667;1038687,0;1;1
1357;280764,4166666667;1038687,0;0;0
1358;37596,166666666664;125041,0;0;0
1359;424815,1666666667;0,0;0;0
1360;191103916,66666666;339939000,0;1;2
1361;741077,2727272727;3378866,0;0;0
1362;329050,75;0,0;0;0
1363;8795,666666666666;0,0;0;0
1364;478701,8333333333;0,0;0;0
1365;1743235,75;8085574,0;0;0
1366;50424,0;0,0;0;0
1367;103525,16666666667;372399,0;0;0
1368;402003,4166666667;1996380,0;1;1
1369;41861,416666666664;55395,0;0;0
1370;81641,83333333333;438533,0;1;1
1371;335027,1666666667;1920866,0;0;0
1372;780250,0;0,0;0;0
1373;503500,0;0,0;0;0
1374;728279,9166666666;5838798,0;0;0
1375;882415,5;10493013,0;0;0
1376;4350656,916666667;10405636,0;1;1
1377;41287,0;492834,0;0;0
1378;2401461,0;3328812,0;0;0
1379;714915,0833333334;0,0;0;0
1380;470094,5833333333;2666105,0;0;0
1381;1315254,25;7184869,0;0;0
1382;31644847,583333332;102948295,0;0;0
1383;140162,33333333334;0,0;0;0
1384;120858,41666666667;0,0;0;0
1385;159730,25;0,0;0;0
1386;1791006,0;8508761,0;0;0
1387;39510,083333333336;0,0;0;0
1388;28575,416666666668;0,0;0;0
1389;4461605,833333333;3610487,0;0;0
1390;160912,0;0,0;0;0
1391;97912,25;0,0;0;0
1392;172654,83333333334;0,0;0;0
1393;65868,66666666667;131484,0;0;0
1394;214689,25;143278,0;0;0
1395;104570,5;0,0;0;0
1396;5829279,666666667;0,0;0;0
1397;50922,166666666664;0,0;0;0
1398;90785,75;0,0;0;0
1399;1179980,0;924343,0;0;0
1400;1512205,0;0,0;0;0
1401;31544,0;65731,0;0;0
1402;270187,9166666667;0,0;0;0
1403;439623,8333333333;0,0;0;0
1404;875348,1666666666;2298170,0;0;0
1405;17881514,083333332;114719403,0;0;0
1406;1724442,6;0,0;0;0
1407;14102,916666666666;53711,0;0;0
1408;2947797,5833333335;0,0;0;0
1409;176692,33333333334;0,0;0;0
1410;323377,0833333333;0,0;0;0
1411;52817,666666666664;0,0;0;0
1412;3657845,3333333335;23603012,0;0;0
1413;597363,0;717666,0;0;0
1414;24175,5;0,0;0;0
1415;146755,58333333334;1466678,0;1;1
1416;357252,1666666667;0,0;0;0
1417;688503,3333333334;0,0;0;0
1418;16987666,666666668;71000000,0;0;0
1419;270547,5;0,0;0;0
1420;921193,9166666666;0,0;0;0
1421;191844,91666666666;0,0;0;0
1422;19881448,916666668;0,0;0;0
1423;3464574,6666666665;16172187,0;0;0
1424;654291,5833333334;2967881,0;0;0
1425;110898,41666666667;0,0;0;0
1426;87241,5;0,0;0;0
1427;306367,25;0,0;0;0
1428;556515,0833333334;0,0;0;0
1429;2041471,75;0,0;0;0
1430;239005,08333333334;0,0;0;0
1431;223572,66666666666;710934,0;0;0
1432;417575,8333333333;0,0;0;0
1433;71328,33333333333;331275,0;1;1
1434;102401,75;0,0;0;0
1435;3927429,8333333335;0,0;0;0
1436;4371373,2;0,0;0;0
1437;2626646,4166666665;0,0;0;0
1438;559761,4166666666;4067616,0;0;0
1439;312889,0;0,0;1;1
1440;202210,16666666666;765135,0;0;0
1441;80840,58333333333;0,0;0;0
1442;644469,8333333334;0,0;0;0
1443;222971,0;2675652,0;0;0
1444;55695,416666666664;0,0;0;0
1445;235043,33333333334;0,0;0;0
1446;719426,1666666666;4351897,0;0;0
1447;146395,42857142858;1024768,0;0;0
1448;286474,4166666667;0,0;0;0
1449;470187,9166666667;3688818,0;1;1
1450;1080415,75;3081553,0;0;0
1451;6152327,166666667;18224430,0;0;0
1452;89941,83333333333;0,0;0;0
1453;239125,7142857143;0,0;0;0
1454;113702,33333333333;0,0;0;0
1455;29368,333333333332;151744,0;0;0
1456;59412,083333333336;0,0;0;0
1457;2634939,222222222;4030137,0;0;0
1458;451526,5;45702,0;0;0
1459;2198957,5;6299783,0;0;0
1460;122803,33333333333;0,0;0;0
1461;362502,5833333333;0,0;0;0
1462;429239,1666666667;2923649,0;0;0
1463;4816963,888888889;16965404,0;0;0
1464;447158,8333333333;2493972,0;0;0
1465;446991,9166666667;2203118,0;0;0
1466;281865,25;0,0;0;0
1467;82440,75;0,0;0;0
1468;87821,0;0,0;0;0
1469;280225,1666666667;0,0;0;0
1470;277200,1666666667;0,0;0;0
1471;300304,5;0,0;0;0
1472;571538,75;0,0;0;0
1473;117836666,66666667;440518000,0;0;3
1474;131434,91666666666;461913,0;0;0
1475;159633,25;930524,0;0;0
1476;788546,4166666666;0,0;0;0
1477;131965,0;484247,0;0;0
1478;166291,41666666666;0,0;0;0
1479;26161,25;0,0;0;0
1480;5941,625;0,0;0;0
1481;1378556,25;0,0;0;0
1482;278511,0;0,0;0;0
1483;629764,75;0,0;0;0
1484;343611,8333333333;0,0;0;0
1485;63226,916666666664;0,0;0;0
1486;3619654,6666666665;12902641,0;0;0
1487;237127,41666666666;-924202,0;0;0
1488;131434,91666666666;461913,0;1;1
1489;147814,66666666666;0,0;0;0
1490;2545109,5;9880212,0;0;0
1491;151654,91666666666;-772351,0;0;0
1492;24837864,583333332;91070192,0;0;0
1493;74369,75;0,0;0;0
1494;424628,4166666667;0,0;0;0
1495;70601,08333333333;0,0;0;0
1496;130684,66666666667;0,0;0;0
1497;42892,666666666664;0,0;0;0
1498;287442,6666666667;0,0;0;0
1499;1610161,3333333333;0,0;0;0
1500;317408,5833333333;0,0;0;0
1501;197552,0;0,0;0;0
1502;1066178,4166666667;4624334,0;0;0
1503;308245,22222222225;0,0;0;0
1504;414957,8333333333;1859473,0;0;0
1505;115466,0;0,0;1;1
1506;85980,16666666667;934513,0;0;0
1507;1406263,25;0,0;0;0
1508;309006,75;0,0;0;0
1509;51614,333333333336;0,0;0;0
1510;738808,1111111111;0,0;0;0
1511;1245191,6666666667;5455181,0;0;0
1512;490316,75;2774316,0;0;0
1513;113100,58333333333;551595,0;0;0
1514;507998,3333333333;3519244,0;0;0
1515;161019,0;0,0;0;0
1516;5370,166666666667;0,0;0;0
1517;5642054,5;7383915,0;0;0
1518;3522317,6666666665;22675803,0;0;0
1519;4705146,416666667;22665221,0;1;1
1520;825254,75;0,0;0;0
1521;35233,666666666664;0,0;0;0
1522;127990,08333333333;0,0;0;0
1523;719071,6666666666;0,0;0;0
1524;153199,58333333334;0,0;0;0
1525;12905,666666666666;0,0;0;0
1526;39714,57142857143;0,0;0;0
1527;167635,08333333334;0,0;0;0
1528;686750,5833333334;3952807,0;0;0
1529;198266,16666666666;0,0;0;0
1530;365627,25;0,0;0;0
1531;666475,9166666666;582855,0;0;0
1532;930164,125;0,0;0;0
1533;14660,083333333334;0,0;0;0
1534;84234,08333333333;0,0;0;0
1535;83476,75;0,0;0;0
1536;44844,166666666664;0,0;0;0
